@relation stream

@attribute text_prediction numeric
@attribute name_prediction numeric
@attribute status/day numeric
@attribute favorite/day numeric
@attribute gender {male,female}

@data
0.05598,0.02,16.718361,8.13419,female
0.194633,0.86,46.884288,9.474192,female
0.613453,0.5,0.848848,0.039894,male
0.33111,0.33,2.513991,0.816642,female
0.220151,0.22,1.171888,2.126164,male
0.15067,0.09,13.771118,4.923602,female
0.5,0.01,0.449557,1.358647,female
0.840178,0.5,0.134048,0.032172,male
0.715139,0.99,135.870097,0.010966,male
0.615491,0.99,1.253844,0.262943,male
0.009302,0.02,14.016007,0.0249,female
0.059868,0.5,6.396258,0.185031,female
0.114509,0.5,0.085512,0.057951,male
0.112618,0.73,0.821581,0.759615,female
0.009971,0.03,1.648876,15.225787,female
0.5,0.02,1.262283,1.227189,female
0.697653,0.98,4.526158,20.533019,male
0.612733,0.02,5.199482,0.099093,female
0.002173,0.63,10.25583,1.043258,male
0.001804,0.5,49.885215,57.09589,male
0.598373,0.5,12.990674,2.191535,male
0.139605,0.5,20.373825,14.086768,female
0.062008,0.76,81.204826,85.328686,male
0.093815,0.5,3.920863,0.618392,female
0.233013,0.03,1.861702,30.617021,female
0.149178,0.5,14.759642,0.066116,female
0.674736,0.97,2.637004,3.689284,male
0.165739,0.93,11.351903,8.720984,male
0.010888,0.5,9.242961,1.25756,female
0.018151,0.04,9.724019,0.075981,female
0.173787,0,29.391787,10.592754,female
0.963207,0.98,0.513865,0.001369,male
0.5,0.21,3.110976,2.38374,female
0.588691,0.99,26.244838,2.747577,male
0.937955,0.98,1.472768,0.285233,male
0.040649,0.5,13.407958,0.433319,female
0.284695,0.99,3.727061,1.72395,male
0.106468,0.99,3.839838,0.053387,male
0.091992,0.5,5.56599,0.98181,male
0.095681,0.03,27.154865,6.640166,female
0.284416,1,133.863881,4.037287,female
0.105491,1,0.414305,0.078947,male
0.929301,0.67,40.655351,9.576278,male
0.000968,1,2.236945,0.013885,male
0.09217,0.79,8.985558,8.412849,female
0.147058,1,148.65437,0.000802,male
0.408038,0.83,0.173455,0.025172,male
0.314727,0.99,57.523672,9.211198,male
0.807275,1,3.982854,5.656163,male
0.028015,0.02,131.785311,26.083719,female
0.745513,0.99,5.137167,0.061396,male
0.747538,0.5,30.276623,18.852597,female
0.5,0.5,1.476124,0.389045,female
0.157319,0.97,12.065681,14.076765,male
0.118012,0.5,5.607352,0.318196,female
0.155773,0.78,17.554588,0.314729,female
0.274811,0.99,63.003364,14.241711,male
0.048491,0.5,8.987401,4.432571,female
0.5,0.87,15.37203,19.261395,male
0.703992,0.99,0.593679,0.088347,male
0.959612,0.92,32.688687,2.188687,male
0.503903,0.56,26.008627,7.803738,male
0.035476,0.48,3.468966,4.717241,female
0.190143,0.99,29.536646,24.423913,male
0.13544,0.57,35.811093,8.42708,male
0.875872,0.5,6.506061,2.454545,female
0.5,0.99,34.228523,0.002377,male
0.232031,0.99,2.606721,1.260734,male
0.079462,0.73,34.675754,0.56125,female
0.066996,0.5,2.59375,0.89625,female
0.5,0.99,2.490833,0.007214,male
0.120679,0.85,26.028362,0,male
0.313244,0.99,0.260704,0.074215,male
0.174642,0.87,0.56646,0.009938,male
0.678284,0.83,3.449664,3.589485,male
0.047678,0.5,7.236728,0.827676,female
0.253995,0.02,5.391502,0.559332,female
0.126122,0.04,13.943929,16.668415,female
0.359048,0.97,7.293864,2.37536,male
0.142834,0.01,5.525845,7.482702,female
0.827085,0.5,0.061241,0.072128,male
0.090357,0.02,1.991803,8.220219,female
0.423729,0.67,0.195356,0.170136,male
0.007969,0.04,1.650262,1.381675,female
0.005536,0.5,119.654883,6.385975,male
0.382392,0.92,0.603596,8.349315,male
0.778336,0.99,3.36193,0.116175,male
0.132654,0.99,13.492205,20.650016,male
0.629786,0.93,3.225344,3.400916,female
0.288328,0.77,8.271812,7.41648,female
0.83553,0.99,8.567684,0.506321,male
0.5,0.5,0,0,female
0.297175,0.99,12.196987,0.020085,male
0.266701,0.94,0.097984,0.021371,male
0.861987,0.02,18.404994,0.40711,female
0.050988,0.5,82.81018,0,male
0.571978,0.96,0.292857,0.126488,male
0.244204,0.02,10.482306,4.059182,female
0.089366,0.28,16.427876,7.289714,female
0.974417,1,70.350076,11.353852,male
0.164555,0.02,4.391415,3.864589,female
0.152097,0.5,9.057732,3.359794,male
0.149093,0.85,3.215728,0.677173,male
0.764256,0.97,0.197385,0.020727,male
0.080982,0.5,6.084872,28.528584,female
0.5,0.02,12.080134,9.195298,female
0.369635,0.86,3.536041,1.886898,male
0.445055,0.5,0.61349,0.302008,female
0.210787,0.78,18.232567,1.607713,male
0.066549,0.5,2.579885,3.922989,female
0.000017,0.99,8.626423,1.276302,male
0.089267,0.5,8.553874,3.103511,female
0.056354,0.05,13.153153,8.751213,female
0.061537,0.98,9.846154,9.283091,male
0.826512,0.07,5.323176,0.015082,female
0.060749,0.04,5.678733,13.047717,female
0.062607,0.73,26.931107,14.768366,female
0.49774,0.62,0.855418,0.11782,male
0.056476,0.99,1.668829,1.65431,male
0.397846,0.79,0.735054,0,female
0.136001,0.8,3.639477,0.592609,male
0.5,0.02,17.997727,5.526705,female
0.175245,0.02,13.624635,17.763523,female
0.5,0.96,20.368719,24.992569,male
0.017666,0.05,2.665334,3.150771,female
0.061904,0.5,46.39601,7.452037,female
0.479156,0.99,43.492588,0,male
0.081529,0.05,5.088752,1.779782,female
0.091333,0.5,50.096252,2.19019,female
0.034216,0.5,6.665316,0.170178,male
0.011706,0.99,122.284307,0.532482,male
0.683807,0.99,4.317004,1.540891,male
0.604693,0.79,0.142117,0.091615,male
0.41535,0.93,1.354124,0.493349,male
0.078037,0.58,16.047395,0.220917,female
0.5,0.5,5.309769,0.262211,male
0.006155,0.12,2.436258,1.163559,female
0.078922,0.84,80.826913,3.739086,female
0.043228,0.11,22.012925,11.47619,female
0.4894,0.02,0.55814,0.033223,female
0.218694,0.02,4.037615,0.092966,female
0.123145,0,26.075437,1.903711,female
0.000013,0,9.073552,0.504304,female
0.070638,0.81,45.209785,0.103327,male
0.251216,0.43,7.155608,3.173776,female
0.015032,0.5,2.184251,2.130211,female
0.273465,0.8,9.605617,4.856056,male
0.045609,0.64,0.439666,0.801253,female
0.185834,0.99,2.242983,0.469627,male
0.308904,0.16,29.624739,7.301713,female
0.5,0.01,25.458941,5.980409,female
0.272113,1,0.073986,0.431299,male
0.46166,0.01,19.660212,8.707238,female
0.036163,0.88,43.736731,18.189975,male
0.123489,0.5,0.813548,0.003353,female
0.16254,0.75,8.930054,6.478992,female
0.405507,0.16,0.950888,1.181818,female
0.5,0.25,9.518009,1.299474,female
0.906953,0.89,0.034146,0,female
0.106695,0.02,3.616289,2.448606,female
0.175209,0.92,3.737305,0.522461,male
0.458148,0.71,6.6498,8.419339,male
0.535436,0.86,0.002372,0.004745,male
0.000004,0.99,63.532648,14.273265,male
0.011277,0.99,60.765189,3.954351,male
0.006694,0.04,2.224163,8.24163,female
0.232696,0.02,48.16721,2.518187,female
0.649141,1,1.5571,0.457795,male
0.5,0.5,0,0,female
0.061473,0,0.455859,4.295947,female
0.386405,0.91,1.115984,0.176413,male
0.058623,0.04,20.628495,19.624945,female
0.249792,0.01,3.009578,0.270353,female
0.994525,0.99,76.381534,0.002504,male
0.493489,0.01,0.887387,17.095495,female
0.144054,0.71,4.638533,1.11525,male
0.005498,0.5,28.567584,6.030239,female
0.5,0.5,9.301683,0.071134,male
0.06295,0.5,0.511055,0.0029,female
0.147197,0.5,28.73349,0.008381,female
0.398383,0.51,11.846016,0.216896,female
0.05502,0.97,3.714635,1.501572,male
0.457373,0.99,5.194643,3.051786,male
0.690232,0.99,0.784768,0.464238,male
0.250896,0.5,25.947013,0.458701,female
0.869272,0.99,8.490775,0,male
0.5,0.5,12.854637,5.78797,male
0.266906,0.99,5.299363,0.024568,male
0.783678,0.99,8.310771,1.37335,male
0.355091,0.5,28.841131,2.350209,female
0.20147,0.82,7.750667,3.775829,female
0.212862,0.82,9.523463,2.097158,male
0.647761,0.99,4.533838,0.294949,male
0.484404,0.01,1.027468,0.824034,female
0.047225,0.56,24.501941,27.475543,female
0.084546,0.02,39.249785,15.582833,female
0.102501,0.67,53.01423,5.688228,male
0.054026,0.02,2.371733,1.455954,female
0.223417,1,2.235062,0.008796,male
0.5,0.99,1.411744,10.631765,male
0.5,0.5,1.756669,1.54782,female
0.384595,0.02,0.167667,0.179295,female
0.073821,0.78,7.335619,0.31581,female
0.335579,0.85,12.226577,7.827597,female
0.277622,0.03,7.507002,1.514827,female
0.5,0.02,23.504791,4.350541,female
0.006388,0.76,3.166937,1.032415,female
0.239543,0.99,0.167669,0.321542,male
0.149572,0.5,23.174807,6.402742,male
0.17503,0.5,0.657143,0.6,female
0.719209,0.06,0.35504,0.12362,female
0.990339,0.92,47.612335,0.126872,male
0.397029,0.99,4.612956,0.161677,male
0.077524,0.5,34.083811,1.868911,male
0.20569,0.99,8.025589,1.876768,male
0.477125,1,7.767965,0,male
0.5,1,14.590493,1.480157,male
0.339977,0.87,25.053444,7.653207,male
0.068977,0.5,23.182668,125.158029,female
0.898046,0.99,9.966965,2.81047,male
0.355316,0.01,0.113486,3.803342,female
0.44171,0.97,53.04775,6.104501,male
0.093586,0.04,2.332049,2.59322,female
0.811382,0.01,11.568042,3.496927,female
0.052147,0.5,121.22792,7.398504,female
0.285321,0.96,6.38116,3.141609,male
0.484333,0.99,13.462988,3.374159,male
0.312121,1,2.866019,3.96699,male
0.13306,0.64,5.875,7.889249,female
0.064201,0.96,8.041019,5.427595,male
0.14362,0.8,0.027424,0,male
0.04456,0.5,17.139282,13.955219,female
0.187518,0.01,1.821536,0.671866,female
0.011867,0.5,32.226391,11.105218,male
0.154506,0.5,1.63541,0.212832,female
0.255548,0.5,13.301899,3.011392,female
0.882299,0.99,28.834787,9.372683,male
0.445299,0.67,0.003419,0,female
0.107977,0.5,20.72795,17.458385,female
0.5,0.89,0.4853,0.193012,male
0.100447,0.5,6.08611,1.045859,female
0.059185,0.09,23.761401,6.305103,female
0.074232,0.94,10.378879,5.336418,male
0.5,1,2.059992,1.743135,male
0.466506,0.99,0.514778,0.846059,male
0.4114,0.5,0.480372,0.01343,male
0.5,0,12.955954,1.330343,female
0.096109,0.99,0.004353,0.006529,male
0.22738,0.93,1.26644,0.159,male
0.117135,0.02,3.26219,0.673225,female
0.082131,0.01,0.701311,0.456929,female
0.466338,0.4,4.102533,0.166921,female
0.842246,0.99,0.290479,0.155852,male
0.03303,0.02,0.734222,0.498597,female
0.5,0.5,0.001193,0,male
0.091421,0.25,6.433162,12.579692,female
0.5,0.78,3.954013,2.233243,female
0.536649,0.99,1.547461,1.22213,male
0.276381,0.99,0.899618,0.53074,male
0.346187,0.93,1.339326,6.96236,male
0.11985,0.04,0.369295,0.65249,female
0.091167,0.5,29.843211,2.273068,female
0.093794,0.5,28.538668,18.260256,female
0.860719,0.5,24.271682,0,female
0.5,0.08,0,0,female
0.510004,0.88,16.20098,0.455182,male
0.1135,0.88,52.046064,7.836683,male
0.147412,0.5,9.353078,3.863821,female
0.15451,0.96,0.669913,1.609848,male
0.222583,0.96,27.339723,20.770799,male
0.5,0.5,2.387981,4.0369,female
0.305243,0.56,33.956386,0.428207,male
0.282603,0.98,132.877698,61.774211,male
0.492517,0.88,9.772014,0.013872,male
0.023149,0.98,4.598526,4.927075,female
0.303439,0.26,3.675847,2.393538,female
0.5,0.55,7.864155,2.827055,male
0.580741,0.99,0.791889,4.245464,male
0.5,0.05,3.937418,1.713786,female
0.04299,0.87,135.553775,7.619658,male
0.624822,0.99,20.205955,0.936157,male
0.283597,0.99,2.627582,2.809842,male
0.280126,0.5,1.469405,0.888706,male
0.209475,0.25,24.968158,35.182444,male
0.338201,0.01,0.005747,2.296935,male
0.5,0.89,11.035815,2.121489,female
0.276018,0.12,5.904936,10.394881,female
0.091725,0.71,6.899761,1.621321,male
0.428785,0.94,13.736957,4.728949,male
0.5,0.61,4.315922,11.623807,male
0.818497,0.99,9.421144,0.039861,male
0.076446,0.03,0.01561,0.034146,female
0.028619,0.02,0.125942,0.099874,female
0.98837,0.5,84.501591,0,female
0.847798,0.5,8.455992,0,female
0.564494,0.99,1.8167,1.245353,male
0.817692,0.98,1.79434,0.156981,male
0.586534,0.5,0.65807,2.859711,male
0.043111,0.5,6.158654,2.773077,female
0.70077,0.97,6.509388,5.434694,male
0.074345,1,66.211701,1.162327,male
0.343333,0.99,1.286514,1.163868,male
0.562168,0.01,4.281654,1.116279,female
0.289481,0.03,6.136676,1.30558,female
0.086202,0.02,1.855458,3.083682,female
0.142093,0.98,49.538957,15.533742,male
0.274917,0.5,83.85737,0,female
0.165749,0.5,1.15147,8.791231,male
0.831169,0.99,13.631971,0.001491,male
0.5,0.66,0.011521,0.019585,female
0.720045,0.02,0.560901,0.120889,female
0.623615,0.35,4.646936,0.330643,female
0.629986,0.99,31.248136,1.005368,male
0.072771,0.02,1.678466,0.846239,female
0.5,1,1.816819,3.030391,male
0.805847,0.93,0.446025,0.196509,male
0.5,0.55,0,0,female
0.382333,0.22,7.380531,1.374336,male
0.190945,0.45,16.645137,0.587602,female
0.666515,0.96,0.951402,0,male
0.5,0.01,5.442105,27.128947,female
0.124755,0.99,4.635294,1.954622,male
0.33487,0.99,2.9713,0.384163,male
0.716766,0.5,84.319724,0,male
0.15309,0.99,6.007991,0.00109,male
0.10596,0.02,3.325926,16.101646,female
0.5,1,8.82203,2.949445,male
0.5,0.69,31.085772,60.873865,female
0.924424,0.5,84.269353,0,female
0.03909,0.01,2.517056,1.271454,female
0.241694,0.99,2.263433,13.227294,male
0.5,0.61,11.155838,18.337563,female
0.972591,0.86,23.698658,0.002685,male
0.945413,0.5,84.116649,0,female
0.222921,0.5,0.267342,0.085021,male
0.379337,0.98,0.049908,0.055453,male
0.5,0.5,9.258301,1.240293,female
0.199777,0.9,46.166295,31.051927,male
0.12539,0.85,4.003724,2.460583,female
0.217399,1,2.99014,0.07798,male
0.912414,0.5,84.325557,0,male
0.095496,0.5,110.331565,13.296198,male
0.407464,0.67,9.274876,0.481758,male
0.605574,0.5,12.277325,0.519168,male
0.083496,0.99,0.382373,0.060657,male
0.421318,1,7.349388,2.940816,male
0.000331,0.09,18.860741,0.450963,female
0.152238,0.02,44.862782,18.551378,male
0.5,0.5,26.66644,8.14772,female
0.154889,0.5,6.349131,0.668817,female
0.101507,0.02,7.559144,6.245055,female
0.3828,0.99,8.984487,5.42868,male
0.5,0,3.214149,5.345602,female
0.50227,0.12,20.44543,1.805975,female
0.366418,0.5,39.112652,19.081802,male
0.5,0.92,1.281338,1.545345,female
0.259169,0.99,4.800932,5.876498,male
0.120543,0.5,9.652493,0.529571,female
0.207502,0.92,0.830393,1.704659,male
0.131342,0.53,0.389343,0.025431,female
0.616678,0.99,8.698772,5.321058,male
0.165102,0.03,18.882973,28.795467,female
0.430506,0.09,12.133038,0.087953,female
0.192111,0.99,3.486553,4.750122,male
0.602164,0.04,0.320244,0.442112,female
0.5,0.04,0.043011,0.03056,female
0.957413,0.95,108.817791,0,female
0.094737,0.82,1.125232,2.947758,male
0.434336,0.99,9.006481,6.445062,male
0.155977,0.62,5.125611,0.039865,male
0.08893,0.95,1.819127,0.395307,male
0.696166,0.99,22.437092,0.002796,male
0.58358,0.5,5.736532,0.339646,female
0.057624,0.06,3.382936,4.535438,female
0.007277,0.04,0.61997,0.300151,female
0.093845,0.92,26.547085,4.657324,male
0.751481,0.5,83.224165,0,male
0.06701,0.5,15.66351,4.554875,male
0.351973,0.87,4.483812,0.062016,male
0.231726,0.94,14.074347,3.735528,male
0.545595,0.99,0.502895,0.1555,male
0.073166,0.02,13.33168,9.135365,female
0.027107,0.5,6.429067,0.914534,female
0.104651,0.04,12.067623,5.60082,female
0.5,0.5,1.547909,6.437268,female
0.079057,0.5,7.962896,0.753001,female
0.108499,0.99,26.915394,0.478925,male
0.135652,0.89,41.420969,0.75922,female
0.036885,0.98,35.694586,18.340143,male
0.293274,0.98,0.654336,2.425713,male
0.183221,0.06,8.089306,5.067341,female
0.080793,0.02,0.868852,0.011404,female
0.247631,0.06,3.426649,23.621803,female
0.032464,0.94,20.151506,1.723568,male
0.208743,0.11,2.673671,0.654803,female
0.5,0.01,25.448333,5.977917,female
0.5,0.5,4.571557,3.966697,female
0.013744,0.04,0.90479,8.611473,female
0.354506,0.99,9.62808,7.037697,male
0.5,0,46.10633,1.695666,female
0.707054,0.02,3.444478,0.886233,female
0.969137,1,1.548397,0.084917,male
0.834581,0.5,5.931268,0.551307,female
0.398682,0.02,5.615628,0.108826,female
0.057308,0.02,3.243902,4.483288,female
0.022882,0.55,15.197363,8.471209,female
0.252512,0.99,17.256078,30.732172,male
0.81991,0.94,6.435585,2.63017,male
0.316817,0.21,43.45576,0.153456,male
0.5,0.64,18.480707,1.652255,female
0.19364,0.98,7.346395,0.102041,male
0.419022,0.99,5.918634,1.436341,male
0.218925,0.5,6.662882,4.991266,male
0.166662,0.77,7.964789,0.561972,male
0.448599,0.94,26.181304,1.171739,male
0.361772,0.5,25.5375,18.703125,female
0.331156,0.99,119.284664,2.568277,male
0.742745,0.89,11.888085,1.731252,female
0.497575,0.5,1.948929,0.081823,male
0.5,0.01,1.850913,3.066937,female
0.088368,0.5,11.512772,3.503311,male
0.412216,0.99,15.248123,10.289596,male
0.380923,0.99,0.983558,1.726813,male
0.255351,0.67,4.455301,0.204039,male
0.5,0.03,0.108847,0.674386,female
0.632119,0.99,1.40006,6.43447,male
0.527472,0.99,4.689247,0.543011,male
0.381183,0.98,6.66423,4.221932,male
0.141241,0.04,23.546061,5.37599,female
0.516286,0.5,4.279126,2.520227,male
0.307641,0.55,0.002193,0,male
0.307725,0.04,2.770721,0.040904,female
0.567002,0.99,5.722164,1.266282,male
0.348975,0.99,0.302225,0.009963,male
0.15459,0.02,0.213048,0.234455,female
0.007711,0.02,0.010471,0.017452,female
0.12864,0.99,5.122334,1.109473,male
0.331156,0.99,119.284664,2.568277,male
0.02842,0.87,4.93817,2.05326,male
0.067554,0.82,7.101428,0.034958,male
0.460654,0.86,18.403409,8.215436,female
0.127951,0.02,1.143709,1.14106,female
0.190502,0.02,1.669477,3.676223,female
0.691557,0.98,0.3357,2.266734,male
0.407791,0.5,3.414595,3.824092,male
0.617812,0.18,3.468526,0.903076,female
0.250067,0.93,22.945406,3.927097,female
0.605852,0.98,41.147731,0.956442,male
0.365064,0.5,3.989819,0.015837,male
0.71505,0.5,20.031028,2.198582,male
0.5,0.5,17.791667,0.808442,male
0.5,0.99,3.853503,4.869594,male
0.033099,0.02,0.162735,0.358974,female
0.564036,0.99,0.627983,0.037291,male
0.057671,0.08,6.130632,0.815626,female
0.075947,0.31,69.217054,0.114803,female
0.153711,0.03,3.91696,2.630894,female
0.134098,0.04,6.718016,3.317885,female
0.088288,0.5,70.054241,0.516108,female
0.5,1,2.307503,46.693112,male
0.513279,0.99,13.765741,2.093078,male
0.081122,0.12,0.261002,0.331563,female
0.130363,0.68,25.476557,30.240848,male
0.5,0.03,3.418234,0.837916,female
0.658903,0.97,36.530857,11.540443,male
0.576985,0.98,0.560395,0.871889,male
0.015787,0.5,4.168199,1.600324,female
0.286063,0.02,5.637996,2.904263,female
0.618675,0.99,12.89435,2.091715,male
0.218207,0.82,0.403185,1.776433,male
0.213743,0.99,56.816895,22.226994,male
0.377172,0.5,86.844546,1.760614,male
0.143932,0.5,3.900407,8.567073,female
0.349785,0.88,1.223485,0.493113,male
0.285283,0.5,0.768739,2.14351,male
0.262442,0.05,0.115451,0.089029,female
0.5,0.02,0.84347,0.478232,female
0.46401,0.99,1.311861,0.245548,male
0.290161,0.55,1.786521,1.217997,female
0.107238,0.97,86.449857,0.073424,male
0.139201,0.25,1.56883,1.03396,female
0.139378,0.5,1.339971,0.932891,male
0.271732,0.97,0.155281,0.022138,male
0.141131,0.5,15.333185,0.578737,male
0.65859,0.5,1.378687,0.248335,male
0.079396,0.5,32.502818,0.225855,male
0.215208,0.88,0.664077,0.204423,male
0.64858,0.5,9.003684,0.288989,male
0.282767,0.97,0.030979,0.462206,male
0.268446,0.69,1.849784,1.440818,male
0.806275,0.99,3.289702,1.309913,male
0.346325,0.75,157.310526,57.284211,female
0.196717,0.86,13.166667,7.23022,female
0.007331,0.28,3.248346,1.871317,female
0.219058,0.78,86.734075,0.3859,male
0.402776,1,6.139133,0.189412,male
0.5,0.02,1.850883,3.389797,female
0.427097,0.99,77.561677,7.571352,male
0.655499,0.99,5.946501,1.767652,male
0.384673,0.99,24.800227,1.96639,male
0.748798,0.99,0.694542,0.302454,male
0.583584,0.02,27.160313,26.105572,female
0.189622,0.5,3.632939,4.421959,female
0.252012,1,8.005672,2.835874,male
0.070219,0.81,94.653472,65.941706,male
0.046928,0.35,10.447451,1.234131,female
0.013976,0.4,19.500813,15.869919,male
0.219915,0.98,14.287585,1.012641,male
0.190278,0.99,79.441648,32.588558,male
0.563922,0.99,6.802301,0.319561,male
0.5,0.5,4.324036,3.562611,female
0.033226,0.99,5.0729,2.770206,male
0.038288,0.97,2.156075,1.938785,female
0.168259,0.5,10.027583,0.01003,female
0.510889,0.69,4.416263,2.061471,female
0.450858,0.75,4.933333,0.711795,male
0.24349,0.99,0.268793,0.008732,male
0.167478,0.29,2.000558,1.215522,female
0.427097,0.99,77.561677,7.571352,male
0.681777,0.99,60.914059,3.407849,male
0.530455,0.68,0.001153,0,female
0.072284,0.99,1.313632,0.349272,male
0.5,0.63,30.076609,1.160018,male
0.143907,0.5,10.479195,1.34094,female
0.000062,0.5,4.37955,0.82863,male
0.768568,0.5,0.361857,0.141459,male
0.106133,0.02,11.919212,22.203666,female
0.488422,0.16,1.099792,0.219335,male
0.168977,0.05,8.092874,4.629179,female
0.024683,0.03,0.974205,0.640672,female
0.243729,0.93,16.1,6.309091,male
0.072611,0.61,0.709742,0.881152,male
0.405333,0.02,1.745346,6.142952,female
0.094701,0.5,11.877738,2.587814,female
0.095718,0.41,5.628941,0.410467,female
0.164566,0.98,1.981818,1.177827,male
0.5,0.07,0,0,female
0.199847,0.02,13.221031,5.406564,female
0.695747,0.14,3.733154,1.802935,female
0.546797,0.99,9.797301,1.554123,male
0.5,0.5,9.36934,14.478302,female
0.642112,0.99,73.207171,28.569721,male
0.598721,0.99,66.990922,75.662665,male
0.5,0.94,0.29375,0.959375,male
0.617187,0.5,418.121183,19.426527,male
0.376454,0.02,1.738281,4.538086,female
0.283215,0.5,17.496307,4.11743,female
0.331156,0.99,119.284664,2.568277,male
0.388065,0.05,2.140213,15.48311,female
0.5,0.5,5.167382,0.136266,female
0.111525,0.03,3.724992,1.186745,female
0.931818,0.5,0.865707,0.333982,female
0.5,0.5,15.505527,1.461964,male
0.449056,0.67,48.066359,0.009217,male
0.068148,0.02,1.226007,0.512441,female
0.570519,0.99,2.360943,0.128066,male
0.629776,0.99,1.029333,0.540856,male
0.198347,0.77,9.83416,3.461952,male
0.767222,0.96,20.503964,0.147479,male
0.5,0.03,9.831369,3.230651,female
0.394805,0.96,0.011254,0.901929,male
0.047483,0.5,3.579777,5.784787,female
0.5,0.99,1.627496,10.251152,male
0.5,0.5,146.434084,215.587353,female
0.436902,1,13.827839,6.786325,male
0.177518,0.96,26.158816,1.356143,male
0.779622,0.88,17.393504,1.266084,male
0.510871,0.02,0.79255,5.59146,female
0.759072,0.98,3.132497,0.015267,male
0.042497,0.02,3.289934,1.066908,female
0.069271,0.02,15.997015,5.775267,female
0.5,0.03,3.351059,1.740874,female
0.139639,0.04,13.312165,12.431127,female
0.580425,0.5,24.129572,0.00209,female
0.5,0.99,5.3,1.334375,male
0.508653,0.73,1.919813,0.554691,male
0.267796,0.5,0.928986,0.417681,male
0.427372,0.5,12.803139,9.249327,female
0.496464,0.5,2.152919,0.585025,male
0.127782,0.88,15.28226,0.510728,male
0.5,0.98,8.259804,0.640686,male
0.164028,0.41,0.381566,0.005479,male
0.047436,0.01,1.313916,0,female
0.714551,0.99,0.635649,0.038882,female
0.5,0.99,4.963455,8.158519,male
0.338878,0.5,13.058449,20.209491,male
0.5,0.58,0,0,male
0.46643,1,4.853728,10.390535,male
0.311412,0.69,18.420414,1.82798,male
0.950012,0.98,13.932894,0.150679,male
0.088601,0.01,5.527749,2.321538,female
0.113235,0.5,3.079932,27.688435,male
0.588383,0.02,3.751485,3.090528,female
0.105352,0.5,8.385246,6.409206,male
0.592537,0.03,2.808742,0.18402,female
0.054849,0.8,129.437526,0.452885,male
0.444386,0.88,7.173931,0.866695,male
0.166218,0.06,2.158167,0.152993,female
0.331156,0.99,119.284664,2.568277,male
0.218489,0.98,0.009019,0.007427,male
0.678069,0.88,76.561449,0.11976,male
0.68316,0.99,6.607704,0.404967,male
0.462014,0.5,16.068285,16.299697,male
0.09603,0.99,1.460981,0.103278,male
0.5,0.5,0,0,male
0.5,0.5,0.05423,0.001085,male
0.205313,0.08,0.006378,0.019135,male
0.492984,0.02,8.21123,2.100076,female
0.446688,0.99,0.072763,0.037365,male
0.678726,0.99,6.948675,0.00883,male
0.084393,0.18,4.195472,5.844285,female
0.159575,0.88,10.06862,1.590594,female
0.5,0.63,0.006531,0.002177,male
0.9957,0.83,22.129043,6.656766,male
0.178704,0.99,19.724923,0.000876,male
0.644531,0.67,1.521259,0.530023,male
0.082318,0.99,3.770748,1.584634,male
0.5,0.96,4.133882,7.571057,female
0.5,0.03,36.914646,7.487874,female
0.475462,0.94,0.003421,0,male
0.104789,0.05,0.706559,0.727428,female
0.040494,0.5,6.717437,11.920693,female
0.054645,0.02,45.980504,0.011698,female
0.306647,0.5,1.883479,0.872659,male
0.5,0.5,39.368175,8.73791,male
0.5,0.5,6.59909,2.443145,female
0.5,0.5,10.028773,7.525492,female
0.000018,0.91,2.529016,1.16905,female
0.227763,0.9,1.116901,0.057746,female
0.16086,0.42,56.303429,15.679429,female
0.008861,0.01,3.861502,8.924883,female
0.285583,0.98,0.025581,0.004651,female
0.695569,0.99,2.715194,0.172733,male
0.338977,0.99,2.988896,0.471006,male
0.53619,0.67,21.757068,47.652356,male
0.5,0.97,0.916867,4.447642,male
0.352112,0.99,7.280886,0.941434,male
0.22833,0.5,9.895421,8.520916,male
0.367898,1,47.213955,14.176965,male
0.083274,0.5,18.142707,0.439705,female
0.836939,0.98,8.385557,7.076436,male
0.231011,0.02,0.185651,0.123521,female
0.321177,1,4.312222,0.91,male
0.487065,0.5,19.884042,0.557979,male
0.140254,0.95,26.505263,10.378947,male
0.74897,0.01,1.312933,0.47806,female
0.688838,0.99,0.070881,0.056322,male
0.222828,0.5,8.904836,0.028471,female
0.139812,0.5,25.478539,0.649924,male
0.073209,0.93,6.600638,0.242726,female
0.061901,0.57,1.765738,13.501548,male
0.525371,0.99,32.402287,11.745898,male
0.333081,0.99,0.547696,7.587353,male
0.429138,0.56,32.290985,3.415367,female
0.5,0.01,0,0,female
0.034091,0.02,0.328408,1.339154,female
0.373319,0.98,10.93554,0.920607,male
0.756217,0.5,2.643798,1.738739,female
0.486967,0.5,6.920678,1.501017,male
0.361133,0.99,64.297529,0.192751,male
0.182308,0.79,8.47322,3.244486,male
0.090403,0.02,2.548843,2.335476,female
0.5,0.5,3.384935,0.466007,female
0.877012,0.5,11.061733,3.255243,male
0.031162,0.97,8.902905,2.177593,female
0.5,0.99,0.619886,0.267048,male
0.192161,0.69,12.145885,1.968412,female
0.247525,0.99,0.648802,0.00406,male
0.898974,0.98,7.060918,0.875221,male
0.009073,0.5,10.009515,0.042819,male
0.5,0.5,0.110509,0.047671,female
0.249352,0.06,1.270895,0.190256,female
0.055226,0.5,6.433147,2.319776,female
0.19225,0.8,5.343734,1.58977,male
0.090816,0.5,2.936058,6.625804,female
0.681844,0.99,8.444662,1.722722,male
